frame,time,person,component,point,x,y,z,confidence
19,0.7862,0,RIGHT_HAND_LANDMARKS,PINKY_DIP,249.8826,316.8676,-0.0163,1.0
19,0.7862,0,RIGHT_HAND_LANDMARKS,PINKY_TIP,257.5205,319.7573,-0.0146,1.0
20,0.8276,0,POSE_LANDMARKS,NOSE,338.2735,127.9212,-0.8895,0.9926
20,0.8276,0,POSE_LANDMARKS,LEFT_EYE_INNER,347.5859,107.8108,-0.8385,0.9772
20,0.8276,0,POSE_LANDMARKS,LEFT_EYE,354.3464,107.9855,-0.8393,0.9794
20,0.8276,0,POSE_LANDMARKS,LEFT_EYE_OUTER,361.4921,108.0129,-0.8394,0.9786
20,0.8276,0,POSE_LANDMARKS,RIGHT_EYE_INNER,323.9786,107.9513,-0.8366,0.9848
20,0.8276,0,POSE_LANDMARKS,RIGHT_EYE,315.9659,108.7412,-0.8375,0.991
20,0.8276,0,POSE_LANDMARKS,RIGHT_EYE_OUTER,308.4277,109.3203,-0.8383,0.9915
20,0.8276,0,POSE_LANDMARKS,LEFT_EAR,366.5065,115.0831,-0.4936,0.9909
20,0.8276,0,POSE_LANDMARKS,RIGHT_EAR,295.7074,118.9657,-0.4813,0.9841
20,0.8276,0,POSE_LANDMARKS,MOUTH_LEFT,351.4674,145.508,-0.7486,0.9925
20,0.8276,0,POSE_LANDMARKS,MOUTH_RIGHT,324.1259,146.2428,-0.7498,0.9914
20,0.8276,0,POSE_LANDMARKS,LEFT_SHOULDER,430.3234,233.4407,-0.2658,0.999
20,0.8276,0,POSE_LANDMARKS,RIGHT_SHOULDER,239.0788,226.0313,-0.2205,0.9987
20,0.8276,0,POSE_LANDMARKS,LEFT_ELBOW,470.7709,388.6699,-0.3494,0.9039
20,0.8276,0,POSE_LANDMARKS,RIGHT_ELBOW,150.8435,362.8103,-0.5141,0.8296
20,0.8276,0,POSE_LANDMARKS,LEFT_WRIST,367.6457,406.8316,-0.8422,0.8117
20,0.8276,0,POSE_LANDMARKS,RIGHT_WRIST,204.3415,316.1165,-1.304,0.9328
20,0.8276,0,POSE_LANDMARKS,LEFT_PINKY,339.6558,431.2468,-0.976,0.8171
20,0.8276,0,POSE_LANDMARKS,RIGHT_PINKY,215.0159,317.2774,-1.4976,0.9318
20,0.8276,0,POSE_LANDMARKS,LEFT_INDEX,322.2076,410.2185,-1.0108,0.8373
20,0.8276,0,POSE_LANDMARKS,RIGHT_INDEX,228.2116,299.2739,-1.5056,0.9376
20,0.8276,0,POSE_LANDMARKS,LEFT_THUMB,328.6874,403.1464,-0.8625,0.7866
20,0.8276,0,POSE_LANDMARKS,RIGHT_THUMB,230.8841,301.3614,-1.329,0.9084
20,0.8276,0,POSE_LANDMARKS,LEFT_HIP,382.8491,495.6286,0.001,0.8497
20,0.8276,0,POSE_LANDMARKS,RIGHT_HIP,256.3236,494.4958,-0.0012,0.871
20,0.8276,0,POSE_LANDMARKS,LEFT_KNEE,381.5779,718.1841,-0.1366,0.0314
20,0.8276,0,POSE_LANDMARKS,RIGHT_KNEE,250.1193,695.6697,-0.0224,0.0363
20,0.8276,0,POSE_LANDMARKS,LEFT_ANKLE,365.3973,889.4314,0.3018,0.0051
20,0.8276,0,POSE_LANDMARKS,RIGHT_ANKLE,238.1265,881.4332,0.6431,0.0049
20,0.8276,0,POSE_LANDMARKS,LEFT_HEEL,368.2867,912.4871,0.3278,0.0056
20,0.8276,0,POSE_LANDMARKS,RIGHT_HEEL,235.2245,907.1482,0.6984,0.0049
20,0.8276,0,POSE_LANDMARKS,LEFT_FOOT_INDEX,329.9432,949.7293,-0.0273,0.0046
20,0.8276,0,POSE_LANDMARKS,RIGHT_FOOT_INDEX,250.7973,947.1866,0.3955,0.0028
20,0.8276,0,FACE_LANDMARKS,0,337.4343,149.2538,-0.0169,1.0
20,0.8276,0,FACE_LANDMARKS,7,306.0536,117.5622,0.006,1.0
20,0.8276,0,FACE_LANDMARKS,10,328.3761,79.1948,-0.0042,1.0
20,0.8276,0,FACE_LANDMARKS,13,337.9519,152.7346,-0.0118,1.0
20,0.8276,0,FACE_LANDMARKS,14,338.5177,155.4715,-0.0118,1.0
20,0.8276,0,FACE_LANDMARKS,17,339.2331,160.6628,-0.0143,1.0
20,0.8276,0,FACE_LANDMARKS,21,286.5372,105.0513,0.0334,1.0
20,0.8276,0,FACE_LANDMARKS,33,304.4187,117.1156,0.0079,1.0
20,0.8276,0,FACE_LANDMARKS,37,332.2949,149.4579,-0.0167,1.0
20,0.8276,0,FACE_LANDMARKS,39,327.5479,151.4318,-0.0137,1.0
20,0.8276,0,FACE_LANDMARKS,40,324.6172,153.305,-0.0094,1.0
20,0.8276,0,FACE_LANDMARKS,46,297.5379,110.4156,0.0033,1.0
20,0.8276,0,FACE_LANDMARKS,52,306.6753,105.7293,-0.0059,1.0
20,0.8276,0,FACE_LANDMARKS,53,301.2805,107.428,-0.0019,1.0
20,0.8276,0,FACE_LANDMARKS,54,290.2752,96.8555,0.0223,1.0
20,0.8276,0,FACE_LANDMARKS,55,324.1609,107.4237,-0.0095,1.0
20,0.8276,0,FACE_LANDMARKS,58,296.2083,161.6726,0.0491,1.0
20,0.8276,0,FACE_LANDMARKS,61,321.7041,156.371,0.0001,1.0
20,0.8276,0,FACE_LANDMARKS,63,298.8842,105.1297,0.001,1.0
20,0.8276,0,FACE_LANDMARKS,65,314.0388,105.4498,-0.0085,1.0
20,0.8276,0,FACE_LANDMARKS,66,313.132,102.4151,-0.0097,1.0
20,0.8276,0,FACE_LANDMARKS,67,306.1605,84.425,0.0013,1.0
20,0.8276,0,FACE_LANDMARKS,70,294.8256,108.7951,0.0083,1.0
20,0.8276,0,FACE_LANDMARKS,78,323.3025,156.1179,-0.0014,1.0
20,0.8276,0,FACE_LANDMARKS,80,327.4913,154.6164,-0.0069,1.0
20,0.8276,0,FACE_LANDMARKS,81,330.2387,153.9001,-0.0095,1.0
20,0.8276,0,FACE_LANDMARKS,82,333.794,153.2825,-0.0115,1.0
20,0.8276,0,FACE_LANDMARKS,84,334.1108,161.0441,-0.0143,1.0
20,0.8276,0,FACE_LANDMARKS,87,334.3753,155.9133,-0.0115,1.0
20,0.8276,0,FACE_LANDMARKS,88,327.921,156.2501,-0.0068,1.0
20,0.8276,0,FACE_LANDMARKS,91,325.9751,159.0417,-0.0082,1.0
20,0.8276,0,FACE_LANDMARKS,93,288.254,142.1097,0.0586,1.0
20,0.8276,0,FACE_LANDMARKS,95,325.7837,156.2424,-0.0036,1.0
20,0.8276,0,FACE_LANDMARKS,103,296.5397,89.857,0.0109,1.0
20,0.8276,0,FACE_LANDMARKS,105,305.0314,102.8284,-0.0048,1.0
20,0.8276,0,FACE_LANDMARKS,107,322.5985,102.5957,-0.0118,1.0
20,0.8276,0,FACE_LANDMARKS,109,316.381,81.1243,-0.0038,1.0
20,0.8276,0,FACE_LANDMARKS,127,284.8423,123.4556,0.0549,1.0
20,0.8276,0,FACE_LANDMARKS,132,291.4591,151.9463,0.0554,1.0
20,0.8276,0,FACE_LANDMARKS,133,321.2109,116.4213,0.0044,1.0
20,0.8276,0,FACE_LANDMARKS,136,308.4988,173.452,0.0282,1.0
20,0.8276,0,FACE_LANDMARKS,144,309.7823,117.7748,0.0028,1.0
20,0.8276,0,FACE_LANDMARKS,145,312.7958,117.6243,0.0016,1.0
20,0.8276,0,FACE_LANDMARKS,146,323.5142,157.7657,-0.0034,1.0
20,0.8276,0,FACE_LANDMARKS,148,335.0503,181.8676,0.0006,1.0
20,0.8276,0,FACE_LANDMARKS,149,322.3106,179.4519,0.0124,1.0
20,0.8276,0,FACE_LANDMARKS,150,316.1461,177.1803,0.0194,1.0
20,0.8276,0,FACE_LANDMARKS,152,342.8203,181.2694,-0.0004,1.0
20,0.8276,0,FACE_LANDMARKS,153,315.6803,117.2778,0.0017,1.0
20,0.8276,0,FACE_LANDMARKS,154,318.4453,116.8382,0.0028,1.0
20,0.8276,0,FACE_LANDMARKS,155,320.3011,116.6187,0.0042,1.0
20,0.8276,0,FACE_LANDMARKS,157,317.7697,114.5469,0.002,1.0
20,0.8276,0,FACE_LANDMARKS,158,314.5452,114.0199,0.0007,1.0
20,0.8276,0,FACE_LANDMARKS,159,311.4435,114.2254,0.0005,1.0
20,0.8276,0,FACE_LANDMARKS,160,308.4505,115.014,0.0017,1.0
20,0.8276,0,FACE_LANDMARKS,161,306.5164,115.9142,0.0035,1.0
20,0.8276,0,FACE_LANDMARKS,162,284.8391,113.3972,0.0455,1.0
20,0.8276,0,FACE_LANDMARKS,163,307.6649,117.7221,0.0045,1.0
20,0.8276,0,FACE_LANDMARKS,172,302.1398,168.7704,0.039,1.0
20,0.8276,0,FACE_LANDMARKS,173,320.0894,115.646,0.0034,1.0
20,0.8276,0,FACE_LANDMARKS,176,328.4741,181.1148,0.0051,1.0
20,0.8276,0,FACE_LANDMARKS,178,330.8214,156.1297,-0.0095,1.0
20,0.8276,0,FACE_LANDMARKS,181,329.619,160.3738,-0.0116,1.0
20,0.8276,0,FACE_LANDMARKS,185,322.6939,154.8959,-0.0046,1.0
20,0.8276,0,FACE_LANDMARKS,191,325.3774,155.3342,-0.0038,1.0
20,0.8276,0,FACE_LANDMARKS,234,286.2864,132.7467,0.0588,1.0
20,0.8276,0,FACE_LANDMARKS,246,305.3378,116.6043,0.0053,1.0
20,0.8276,0,FACE_LANDMARKS,249,358.2369,112.0045,0.0119,1.0
20,0.8276,0,FACE_LANDMARKS,251,369.9981,94.0341,0.0428,1.0
20,0.8276,0,FACE_LANDMARKS,263,359.3826,111.1133,0.014,1.0
20,0.8276,0,FACE_LANDMARKS,267,342.4428,147.9418,-0.0156,1.0
20,0.8276,0,FACE_LANDMARKS,269,347.7067,148.3815,-0.0115,1.0
20,0.8276,0,FACE_LANDMARKS,270,351.1463,149.2668,-0.0064,1.0
20,0.8276,0,FACE_LANDMARKS,276,364.5059,101.5467,0.0105,1.0
20,0.8276,0,FACE_LANDMARKS,282,356.2488,98.3559,-0.001,1.0
20,0.8276,0,FACE_LANDMARKS,283,361.1517,99.0069,0.0043,1.0
20,0.8276,0,FACE_LANDMARKS,284,365.5215,87.0654,0.0307,1.0
20,0.8276,0,FACE_LANDMARKS,285,340.8755,104.3762,-0.0079,1.0
20,0.8276,0,FACE_LANDMARKS,288,375.2751,150.4931,0.058,1.0
20,0.8276,0,FACE_LANDMARKS,291,354.9849,151.2431,0.0042,1.0
20,0.8276,0,FACE_LANDMARKS,293,362.5893,96.1637,0.0076,1.0
20,0.8276,0,FACE_LANDMARKS,295,349.7126,99.8106,-0.0051,1.0
20,0.8276,0,FACE_LANDMARKS,296,349.9234,96.5184,-0.0062,1.0
20,0.8276,0,FACE_LANDMARKS,297,349.9406,78.8624,0.0059,1.0
20,0.8276,0,FACE_LANDMARKS,300,366.1678,99.4869,0.016,1.0
20,0.8276,0,FACE_LANDMARKS,308,353.3958,151.4562,0.0022,1.0
20,0.8276,0,FACE_LANDMARKS,310,348.7096,151.3227,-0.0044,1.0
20,0.8276,0,FACE_LANDMARKS,311,345.7474,151.5215,-0.0076,1.0
20,0.8276,0,FACE_LANDMARKS,312,342.1339,152.0202,-0.0104,1.0
20,0.8276,0,FACE_LANDMARKS,314,344.1888,159.5963,-0.0131,1.0
20,0.8276,0,FACE_LANDMARKS,317,342.5914,154.7047,-0.0103,1.0
20,0.8276,0,FACE_LANDMARKS,318,348.9259,153.0861,-0.0042,1.0
20,0.8276,0,FACE_LANDMARKS,321,351.6123,155.2598,-0.0054,1.0
20,0.8276,0,FACE_LANDMARKS,323,376.4972,130.0217,0.0684,1.0
20,0.8276,0,FACE_LANDMARKS,324,351.0295,152.3913,-0.0005,1.0
20,0.8276,0,FACE_LANDMARKS,332,359.157,81.8046,0.0176,1.0
20,0.8276,0,FACE_LANDMARKS,334,357.0509,95.0321,0.0004,1.0
20,0.8276,0,FACE_LANDMARKS,336,341.5023,99.0458,-0.0101,1.0
20,0.8276,0,FACE_LANDMARKS,338,340.1077,78.1184,-0.0014,1.0
20,0.8276,0,FACE_LANDMARKS,356,374.9286,111.3243,0.0649,1.0
20,0.8276,0,FACE_LANDMARKS,361,376.4402,140.1025,0.0649,1.0
20,0.8276,0,FACE_LANDMARKS,362,343.6966,114.254,0.0072,1.0
20,0.8276,0,FACE_LANDMARKS,365,369.1025,164.5598,0.0349,1.0
20,0.8276,0,FACE_LANDMARKS,373,355.2197,113.3067,0.0079,1.0
20,0.8276,0,FACE_LANDMARKS,374,352.4129,113.9697,0.0062,1.0
20,0.8276,0,FACE_LANDMARKS,375,353.6707,153.1944,0.0001,1.0
20,0.8276,0,FACE_LANDMARKS,377,350.0124,179.5934,0.0024,1.0
20,0.8276,0,FACE_LANDMARKS,378,359.8126,173.7815,0.0167,1.0
20,0.8276,0,FACE_LANDMARKS,379,364.1029,170.0136,0.0248,1.0
20,0.8276,0,FACE_LANDMARKS,380,349.472,114.2774,0.0056,1.0
20,0.8276,0,FACE_LANDMARKS,381,346.6022,114.322,0.0061,1.0
20,0.8276,0,FACE_LANDMARKS,382,344.7014,114.3965,0.0072,1.0
20,0.8276,0,FACE_LANDMARKS,384,346.6164,111.3453,0.0054,1.0
20,0.8276,0,FACE_LANDMARKS,385,349.5776,109.9484,0.0047,1.0
20,0.8276,0,FACE_LANDMARKS,386,352.6822,109.3744,0.0052,1.0
20,0.8276,0,FACE_LANDMARKS,387,355.7015,109.5174,0.007,1.0
20,0.8276,0,FACE_LANDMARKS,388,357.563,110.1323,0.0091,1.0
20,0.8276,0,FACE_LANDMARKS,389,372.9413,101.6509,0.0554,1.0
20,0.8276,0,FACE_LANDMARKS,390,357.011,112.6234,0.0101,1.0
20,0.8276,0,FACE_LANDMARKS,397,372.6888,158.6196,0.0471,1.0
20,0.8276,0,FACE_LANDMARKS,398,344.6167,113.1163,0.0065,1.0
20,0.8276,0,FACE_LANDMARKS,400,355.3527,177.0257,0.0084,1.0
20,0.8276,0,FACE_LANDMARKS,402,346.0721,153.8611,-0.0075,1.0
20,0.8276,0,FACE_LANDMARKS,405,348.4292,157.6559,-0.0094,1.0
20,0.8276,0,FACE_LANDMARKS,409,353.5665,150.1436,-0.0008,1.0
20,0.8276,0,FACE_LANDMARKS,415,351.1429,151.3207,-0.0006,1.0
20,0.8276,0,FACE_LANDMARKS,454,375.7794,120.6163,0.0688,1.0
20,0.8276,0,FACE_LANDMARKS,466,358.6219,110.6561,0.0113,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,WRIST,372.3597,409.9249,-0.0,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,THUMB_CMC,348.0577,400.3074,0.0083,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,THUMB_MCP,325.3099,402.1919,0.0091,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,THUMB_IP,309.3956,409.1963,0.0082,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,THUMB_TIP,298.1005,416.4272,0.0063,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,INDEX_FINGER_MCP,319.6371,403.5755,-0.0013,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,INDEX_FINGER_PIP,299.4022,415.9269,-0.0066,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,INDEX_FINGER_DIP,291.009,425.1108,-0.0098,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,INDEX_FINGER_TIP,287.09,432.8117,-0.011,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,MIDDLE_FINGER_MCP,325.0103,414.6402,-0.0079,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,MIDDLE_FINGER_PIP,303.4958,428.8324,-0.0105,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,MIDDLE_FINGER_DIP,294.4798,437.5227,-0.0116,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,MIDDLE_FINGER_TIP,289.966,444.1664,-0.0126,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,RING_FINGER_MCP,332.2698,426.5014,-0.0135,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,RING_FINGER_PIP,313.4225,441.0103,-0.014,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,RING_FINGER_DIP,305.3481,448.1852,-0.0128,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,RING_FINGER_TIP,300.6343,452.8122,-0.0128,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,PINKY_MCP,340.8266,437.9492,-0.0182,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,PINKY_PIP,327.8049,450.1101,-0.0176,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,PINKY_DIP,322.8078,455.1309,-0.0146,1.0
20,0.8276,0,LEFT_HAND_LANDMARKS,PINKY_TIP,319.6118,458.0663,-0.0124,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,WRIST,202.9598,322.8651,-0.0,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,THUMB_CMC,221.5366,327.9041,-0.0124,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,THUMB_MCP,240.0979,331.5598,-0.0202,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,THUMB_IP,255.769,330.338,-0.0267,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,THUMB_TIP,267.9482,324.4649,-0.0337,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,INDEX_FINGER_MCP,230.8147,316.1034,-0.0261,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,INDEX_FINGER_PIP,225.4599,325.4336,-0.0431,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,INDEX_FINGER_DIP,217.8868,333.2112,-0.0556,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,INDEX_FINGER_TIP,211.4227,338.1971,-0.0625,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,MIDDLE_FINGER_MCP,216.6081,309.6341,-0.0261,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,MIDDLE_FINGER_PIP,210.2458,327.1273,-0.0394,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,MIDDLE_FINGER_DIP,202.1575,336.7697,-0.0448,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,MIDDLE_FINGER_TIP,195.253,342.2709,-0.0491,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,RING_FINGER_MCP,203.7416,307.03,-0.0269,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,RING_FINGER_PIP,198.8115,325.7785,-0.0404,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,RING_FINGER_DIP,191.8465,334.8603,-0.0393,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,RING_FINGER_TIP,185.5922,340.0868,-0.0379,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,PINKY_MCP,192.7992,307.1185,-0.0287,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,PINKY_PIP,188.4099,321.8616,-0.0388,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,PINKY_DIP,183.0557,329.2072,-0.0368,1.0
20,0.8276,0,RIGHT_HAND_LANDMARKS,PINKY_TIP,178.3949,333.3791,-0.0344,1.0
21,0.869,0,POSE_LANDMARKS,NOSE,338.7939,128.6154,-0.8908,0.9931
21,0.869,0,POSE_LANDMARKS,LEFT_EYE_INNER,347.8544,108.6995,-0.8382,0.9785
21,0.869,0,POSE_LANDMARKS,LEFT_EYE,354.5004,109.0605,-0.8391,0.9807
21,0.869,0,POSE_LANDMARKS,LEFT_EYE_OUTER,361.535,109.2043,-0.8391,0.9798
21,0.869,0,POSE_LANDMARKS,RIGHT_EYE_INNER,324.7234,108.3748,-0.8375,0.9857
21,0.869,0,POSE_LANDMARKS,RIGHT_EYE,316.4931,109.1192,-0.8384,0.9916
21,0.869,0,POSE_LANDMARKS,RIGHT_EYE_OUTER,309.1688,109.78,-0.8392,0.992
21,0.869,0,POSE_LANDMARKS,LEFT_EAR,366.5344,116.4242,-0.4965,0.9915
21,0.869,0,POSE_LANDMARKS,RIGHT_EAR,295.9294,119.9154,-0.4898,0.9851
21,0.869,0,POSE_LANDMARKS,MOUTH_LEFT,351.7044,146.6535,-0.7522,0.993
21,0.869,0,POSE_LANDMARKS,MOUTH_RIGHT,324.6617,147.3455,-0.7552,0.992
21,0.869,0,POSE_LANDMARKS,LEFT_SHOULDER,431.687,233.6894,-0.2841,0.9991
21,0.869,0,POSE_LANDMARKS,RIGHT_SHOULDER,238.6083,226.5832,-0.2329,0.9987
21,0.869,0,POSE_LANDMARKS,LEFT_ELBOW,471.6616,388.4901,-0.3803,0.9088
21,0.869,0,POSE_LANDMARKS,RIGHT_ELBOW,152.0749,363.2288,-0.5299,0.8304
21,0.869,0,POSE_LANDMARKS,LEFT_WRIST,370.9118,408.4628,-0.8796,0.8267
21,0.869,0,POSE_LANDMARKS,RIGHT_WRIST,196.0131,319.9206,-1.3183,0.9386
21,0.869,0,POSE_LANDMARKS,LEFT_PINKY,342.1186,436.8411,-1.0151,0.8326
21,0.869,0,POSE_LANDMARKS,RIGHT_PINKY,190.532,322.7105,-1.5128,0.938
21,0.869,0,POSE_LANDMARKS,LEFT_INDEX,324.9412,412.473,-1.0537,0.8513
21,0.869,0,POSE_LANDMARKS,RIGHT_INDEX,210.7259,310.5286,-1.526,0.9433
21,0.869,0,POSE_LANDMARKS,LEFT_THUMB,331.0831,404.2181,-0.9019,0.8044
21,0.869,0,POSE_LANDMARKS,RIGHT_THUMB,221.1622,310.7546,-1.346,0.9168
21,0.869,0,POSE_LANDMARKS,LEFT_HIP,383.4779,496.0593,-0.0054,0.8528
21,0.869,0,POSE_LANDMARKS,RIGHT_HIP,258.0798,495.0262,0.0051,0.8728
21,0.869,0,POSE_LANDMARKS,LEFT_KNEE,382.0687,718.1926,-0.1629,0.0341
21,0.869,0,POSE_LANDMARKS,RIGHT_KNEE,251.6214,695.8636,-0.0417,0.0366
21,0.869,0,POSE_LANDMARKS,LEFT_ANKLE,371.5874,892.4099,0.2266,0.0061
21,0.869,0,POSE_LANDMARKS,RIGHT_ANKLE,242.4221,883.3355,0.5966,0.0055
21,0.869,0,POSE_LANDMARKS,LEFT_HEEL,375.5074,917.5286,0.2463,0.0064
21,0.869,0,POSE_LANDMARKS,RIGHT_HEEL,241.4687,910.8046,0.636,0.0055
21,0.869,0,POSE_LANDMARKS,LEFT_FOOT_INDEX,337.5229,952.1085,-0.1161,0.0057
21,0.869,0,POSE_LANDMARKS,RIGHT_FOOT_INDEX,251.6937,947.9741,0.2992,0.0032
21,0.869,0,FACE_LANDMARKS,0,339.2917,149.9964,-0.0163,1.0
21,0.869,0,FACE_LANDMARKS,7,306.9668,118.0413,0.0053,1.0
21,0.869,0,FACE_LANDMARKS,10,329.5511,80.9579,-0.007,1.0
21,0.869,0,FACE_LANDMARKS,13,339.4379,153.2173,-0.0112,1.0
21,0.869,0,FACE_LANDMARKS,14,340.226,158.3996,-0.0096,1.0
21,0.869,0,FACE_LANDMARKS,17,340.8474,163.9929,-0.0112,1.0
21,0.869,0,FACE_LANDMARKS,21,287.7212,105.5216,0.0319,1.0
21,0.869,0,FACE_LANDMARKS,33,305.3434,117.5608,0.007,1.0
21,0.869,0,FACE_LANDMARKS,37,333.8467,150.1116,-0.0161,1.0
21,0.869,0,FACE_LANDMARKS,39,328.5908,152.0254,-0.0128,1.0
21,0.869,0,FACE_LANDMARKS,40,325.2687,153.8886,-0.0082,1.0
21,0.869,0,FACE_LANDMARKS,46,298.583,112.0151,0.0019,1.0
21,0.869,0,FACE_LANDMARKS,52,307.8683,107.7661,-0.0078,1.0
21,0.869,0,FACE_LANDMARKS,53,302.397,109.2884,-0.0037,1.0
21,0.869,0,FACE_LANDMARKS,54,291.6742,97.6609,0.0204,1.0
21,0.869,0,FACE_LANDMARKS,55,325.2719,109.644,-0.0113,1.0
21,0.869,0,FACE_LANDMARKS,58,296.1866,162.1266,0.0502,1.0
21,0.869,0,FACE_LANDMARKS,61,321.916,157.3009,0.0022,1.0
21,0.869,0,FACE_LANDMARKS,63,299.989,107.0708,-0.0009,1.0
21,0.869,0,FACE_LANDMARKS,65,315.3504,107.6938,-0.0103,1.0
21,0.869,0,FACE_LANDMARKS,66,314.4313,104.7631,-0.0117,1.0
21,0.869,0,FACE_LANDMARKS,67,307.6342,85.8257,-0.0011,1.0
21,0.869,0,FACE_LANDMARKS,70,295.8542,110.4021,0.0068,1.0
21,0.869,0,FACE_LANDMARKS,78,323.5982,157.1043,0.0007,1.0
21,0.869,0,FACE_LANDMARKS,80,328.2042,155.1395,-0.0056,1.0
21,0.869,0,FACE_LANDMARKS,81,331.2055,154.3228,-0.0086,1.0
21,0.869,0,FACE_LANDMARKS,82,335.0233,153.7024,-0.0107,1.0
21,0.869,0,FACE_LANDMARKS,84,335.0835,164.211,-0.0111,1.0
21,0.869,0,FACE_LANDMARKS,87,335.7172,158.6753,-0.0092,1.0
21,0.869,0,FACE_LANDMARKS,88,328.7001,158.2074,-0.0044,1.0
21,0.869,0,FACE_LANDMARKS,91,326.2802,161.071,-0.0052,1.0
21,0.869,0,FACE_LANDMARKS,93,288.7542,142.1415,0.0586,1.0
21,0.869,0,FACE_LANDMARKS,95,326.3418,157.7842,-0.0013,1.0
21,0.869,0,FACE_LANDMARKS,103,298.0613,90.9696,0.0087,1.0
21,0.869,0,FACE_LANDMARKS,105,306.2585,104.9356,-0.0067,1.0
21,0.869,0,FACE_LANDMARKS,107,323.7221,105.0553,-0.0138,1.0
21,0.869,0,FACE_LANDMARKS,109,317.7171,82.7086,-0.0064,1.0
21,0.869,0,FACE_LANDMARKS,127,285.695,123.5231,0.054,1.0
21,0.869,0,FACE_LANDMARKS,132,291.6767,152.0781,0.0559,1.0
21,0.869,0,FACE_LANDMARKS,133,321.8831,117.1379,0.0035,1.0
21,0.869,0,FACE_LANDMARKS,136,307.9477,174.7596,0.0306,1.0
21,0.869,0,FACE_LANDMARKS,144,310.6769,118.3559,0.0022,1.0
21,0.869,0,FACE_LANDMARKS,145,313.668,118.2292,0.001,1.0
21,0.869,0,FACE_LANDMARKS,146,323.7038,159.1894,-0.0009,1.0
21,0.869,0,FACE_LANDMARKS,148,334.0955,184.9742,0.0049,1.0
21,0.869,0,FACE_LANDMARKS,149,321.245,181.6845,0.016,1.0
21,0.869,0,FACE_LANDMARKS,150,315.2408,178.9629,0.0225,1.0
21,0.869,0,FACE_LANDMARKS,152,342.1988,184.5738,0.0039,1.0
21,0.869,0,FACE_LANDMARKS,153,316.4949,117.8781,0.001,1.0
21,0.869,0,FACE_LANDMARKS,154,319.1976,117.4689,0.002,1.0
21,0.869,0,FACE_LANDMARKS,155,321.0155,117.3045,0.0033,1.0
21,0.869,0,FACE_LANDMARKS,157,318.3903,115.029,0.0011,1.0
21,0.869,0,FACE_LANDMARKS,158,315.1975,114.3501,-0.0003,1.0
21,0.869,0,FACE_LANDMARKS,159,312.0963,114.5181,-0.0003,1.0
21,0.869,0,FACE_LANDMARKS,160,309.1324,115.3408,0.0008,1.0
21,0.869,0,FACE_LANDMARKS,161,307.2808,116.3067,0.0027,1.0
21,0.869,0,FACE_LANDMARKS,162,285.8461,113.6215,0.0442,1.0
21,0.869,0,FACE_LANDMARKS,163,308.565,118.2546,0.0038,1.0
21,0.869,0,FACE_LANDMARKS,172,301.8992,169.6685,0.0407,1.0
21,0.869,0,FACE_LANDMARKS,173,320.7328,116.2898,0.0025,1.0
21,0.869,0,FACE_LANDMARKS,176,327.3793,183.8331,0.0092,1.0
21,0.869,0,FACE_LANDMARKS,178,331.862,158.5404,-0.0071,1.0
21,0.869,0,FACE_LANDMARKS,181,330.1448,163.0543,-0.0084,1.0
