frame,person,point,confidence,x,y,z
1.0758620972695736,0.0,54.0,1.0,308.36456298828125,85.96488952636719,-0.007192193064838648
1.0758620972695736,0.0,55.0,1.0,295.04180908203125,109.36003112792969,0.003316090675070882
1.0758620972695736,0.0,56.0,1.0,316.24322509765625,155.93408203125,0.0039665354415774345
1.0758620972695736,0.0,57.0,1.0,321.1949462890625,155.56668090820312,-0.0016144828405231237
1.0758620972695736,0.0,58.0,1.0,324.33026123046875,155.3761444091797,-0.004281251225620508
1.0758620972695736,0.0,59.0,1.0,328.1189270019531,155.3595733642578,-0.006370154209434986
1.0758620972695736,0.0,60.0,1.0,327.55694580078125,161.072265625,-0.009396824054419994
1.0758620972695736,0.0,61.0,1.0,328.23785400390625,156.0230255126953,-0.0068301488645374775
1.0758620972695736,0.0,62.0,1.0,321.2547302246094,155.9027557373047,-0.001869497587904334
1.0758620972695736,0.0,63.0,1.0,319.0929870605469,158.54983520507812,-0.0027851301711052656
1.0758620972695736,0.0,64.0,1.0,284.9963073730469,137.06729125976562,0.05832092836499214
1.0758620972695736,0.0,65.0,1.0,318.88568115234375,155.90036010742188,0.001501900260336697
1.0758620972695736,0.0,66.0,1.0,298.34521484375,89.62889862060547,0.002922291401773691
1.0758620972695736,0.0,67.0,1.0,305.8240966796875,105.9776382446289,-0.010484442114830017
1.0758620972695736,0.0,68.0,1.0,322.7383728027344,108.19667053222656,-0.01733616180717945
1.0758620972695736,0.0,69.0,1.0,318.7948303222656,84.15150451660156,-0.012603960931301117
1.0758620972695736,0.0,70.0,1.0,283.5830383300781,118.61505126953125,0.05129612237215042
1.0758620972695736,0.0,71.0,1.0,286.93560791015625,147.14402770996094,0.056829050183296204
1.0758620972695736,0.0,72.0,1.0,319.0558776855469,117.86778259277344,0.0014734145952388644
1.0758620972695736,0.0,73.0,1.0,299.941650390625,171.7991943359375,0.0339159220457077
1.0758620972695736,0.0,74.0,1.0,308.30120849609375,117.67033386230469,0.00038714546826668084
1.0758620972695736,0.0,75.0,1.0,311.38079833984375,117.77288055419922,-0.000770155864302069
1.0758620972695736,0.0,76.0,1.0,316.4853515625,157.20013427734375,0.002099659526720643
1.0758620972695736,0.0,77.0,1.0,325.11285400390625,185.2324981689453,0.007835368625819683
1.0758620972695736,0.0,78.0,1.0,312.5854797363281,180.6416473388672,0.019121656194329262
1.0758620972695736,0.0,79.0,1.0,306.7983093261719,177.09800720214844,0.02576792612671852
1.0758620972695736,0.0,80.0,1.0,333.19171142578125,185.5699005126953,0.00670971442013979
1.0758620972695736,0.0,81.0,1.0,314.1200866699219,117.69445037841797,-0.0008100082050077617
1.0758620972695736,0.0,82.0,1.0,316.6961975097656,117.65060424804688,0.0001316313137067482
1.0758620972695736,0.0,83.0,1.0,318.3477478027344,117.81702423095703,0.00130547396838665
1.0758620972695736,0.0,84.0,1.0,315.8949279785156,115.04132080078125,-0.0011086903978139162
1.0758620972695736,0.0,85.0,1.0,312.81317138671875,113.7684555053711,-0.002555584767833352
1.0758620972695736,0.0,86.0,1.0,309.6114501953125,113.51752471923828,-0.0026451570447534323
1.0758620972695736,0.0,87.0,1.0,306.4678649902344,114.04714965820312,-0.0014696939615532756
1.0758620972695736,0.0,88.0,1.0,304.5369567871094,114.8941879272461,0.0004336863639764488
1.0758620972695736,0.0,89.0,1.0,284.4870300292969,109.26390838623047,0.040336474776268005
1.0758620972695736,0.0,90.0,1.0,306.042236328125,117.33863067626953,0.001915765693411231
1.0758620972695736,0.0,91.0,1.0,294.62835693359375,165.72853088378906,0.04372803121805191
1.0758620972695736,0.0,92.0,1.0,318.01806640625,116.81653594970703,0.0003396440879441798
1.0758620972695736,0.0,93.0,1.0,318.5264587402344,183.49014282226562,0.012228894978761673
1.0758620972695736,0.0,94.0,1.0,324.45489501953125,155.92173767089844,-0.004673785995692015
1.0758620972695736,0.0,95.0,1.0,322.92694091796875,160.09368896484375,-0.006399770732969046
1.0758620972695736,0.0,96.0,1.0,316.18182373046875,155.11878967285156,0.000553544785361737
1.0758620972695736,0.0,97.0,1.0,318.7832336425781,155.76797485351562,0.0015593074494972825
1.0758620972695736,0.0,98.0,1.0,284.0809326171875,127.69206237792969,0.05678733065724373
1.0758620972695736,0.0,99.0,1.0,303.42657470703125,115.56160736083984,0.0023460437078028917
1.0758620972695736,0.0,100.0,1.0,356.2165832519531,116.26783752441406,0.007682563737034798
1.0758620972695736,0.0,101.0,1.0,371.05108642578125,100.60252380371094,0.03414222598075867
1.0758620972695736,0.0,102.0,1.0,357.6336669921875,115.52271270751953,0.009454408660531044
1.0758620972695736,0.0,103.0,1.0,337.40362548828125,151.6465606689453,-0.01174367219209671
1.0758620972695736,0.0,104.0,1.0,342.114501953125,152.42039489746094,-0.007626756560057402
1.0758620972695736,0.0,105.0,1.0,345.0372314453125,153.36016845703125,-0.0024065333418548107
1.0758620972695736,0.0,106.0,1.0,363.12506103515625,110.08179473876953,0.004003731533885002
1.0758620972695736,0.0,107.0,1.0,354.2546081542969,107.39312744140625,-0.0075450181029737
1.0758620972695736,0.0,108.0,1.0,359.42230224609375,108.10334014892578,-0.0025264497380703688
1.0758620972695736,0.0,109.0,1.0,367.3360595703125,94.07164001464844,0.02125689573585987
1.0758620972695736,0.0,110.0,1.0,338.6056213378906,111.40492248535156,-0.013179931789636612
1.0758620972695736,0.0,111.0,1.0,370.4775695800781,155.6997528076172,0.05921250581741333
1.0758620972695736,0.0,112.0,1.0,348.1637878417969,154.9290771484375,0.008500538766384125
1.0758620972695736,0.0,113.0,1.0,361.3142395019531,105.67803192138672,0.0002863045083358884
1.0758620972695736,0.0,114.0,1.0,347.33782958984375,108.29102325439453,-0.011135119013488293
1.0758620972695736,0.0,115.0,1.0,347.9140625,105.3570327758789,-0.012777287513017654
1.0758620972695736,0.0,116.0,1.0,352.54620361328125,85.48101806640625,-0.0037285792641341686
1.0758620972695736,0.0,117.0,1.0,365.31597900390625,108.216064453125,0.00899268127977848
1.0758620972695736,0.0,118.0,1.0,346.5539855957031,154.96006774902344,0.0065753101371228695
1.0758620972695736,0.0,119.0,1.0,342.37762451171875,154.8800048828125,0.00025981845101341605
1.0758620972695736,0.0,120.0,1.0,339.7151184082031,154.89266967773438,-0.002888326533138752
1.0758620972695736,0.0,121.0,1.0,336.3299560546875,155.10427856445312,-0.005572841037064791
1.0758620972695736,0.0,122.0,1.0,337.5220031738281,160.75062561035156,-0.008559911511838436
1.0758620972695736,0.0,123.0,1.0,336.33160400390625,155.75343322753906,-0.006002950482070446
1.0758620972695736,0.0,124.0,1.0,342.3592529296875,155.1868133544922,1.6554444073335617e-06
1.0758620972695736,0.0,125.0,1.0,344.8141784667969,157.6717987060547,-0.0007237465470097959
1.0758620972695736,0.0,126.0,1.0,373.70111083984375,135.34503173828125,0.06564245373010635
1.0758620972695736,0.0,127.0,1.0,344.2684631347656,155.05809020996094,0.0038085307460278273
1.0758620972695736,0.0,128.0,1.0,361.50018310546875,88.86205291748047,0.007969900965690613
1.0758620972695736,0.0,129.0,1.0,355.38848876953125,104.43467712402344,-0.006686059758067131
1.0758620972695736,0.0,130.0,1.0,339.6366882324219,106.77635192871094,-0.01615741476416588
1.0758620972695736,0.0,131.0,1.0,342.7578125,83.90340423583984,-0.01085392851382494
1.0758620972695736,0.0,132.0,1.0,374.13873291015625,116.97490692138672,0.058819808065891266
1.0758620972695736,0.0,133.0,1.0,372.6372985839844,145.35186767578125,0.06396068632602692
1.0758620972695736,0.0,134.0,1.0,341.8923645019531,117.2448959350586,0.003484665649011731
1.0758620972695736,0.0,135.0,1.0,362.7342224121094,170.0576629638672,0.038972340524196625
1.0758620972695736,0.0,136.0,1.0,352.8179931640625,117.20553588867188,0.004183570854365826
1.0758620972695736,0.0,137.0,1.0,349.9612731933594,117.46891021728516,0.002549912314862013
1.0758620972695736,0.0,138.0,1.0,346.7767639160156,156.20252990722656,0.004652346484363079
1.0758620972695736,0.0,139.0,1.0,340.84722900390625,184.67848205566406,0.009143980219960213
1.0758620972695736,0.0,140.0,1.0,351.94293212890625,179.36279296875,0.022370999678969383
1.0758620972695736,0.0,141.0,1.0,356.942626953125,175.5577392578125,0.029870333150029182
1.0758620972695736,0.0,142.0,1.0,347.1673278808594,117.41656494140625,0.0019969488494098186
1.0758620972695736,0.0,143.0,1.0,344.4505615234375,117.25756072998047,0.0025160107761621475
1.0758620972695736,0.0,144.0,1.0,342.6886291503906,117.31436157226562,0.0034573208540678024
1.0758620972695736,0.0,145.0,1.0,345.0508117675781,114.75113677978516,0.001411503180861473
1.0758620972695736,0.0,146.0,1.0,348.109375,113.7535400390625,0.0003866230836138129
1.0758620972695736,0.0,147.0,1.0,351.17877197265625,113.5966567993164,0.000801120069809258
1.0758620972695736,0.0,148.0,1.0,354.0777893066406,114.02184295654297,0.0024573002010583878
1.0758620972695736,0.0,149.0,1.0,355.8407897949219,114.6787338256836,0.004618707112967968
1.0758620972695736,0.0,150.0,1.0,373.1622619628906,107.72909545898438,0.04775721952319145
1.0758620972695736,0.0,151.0,1.0,354.7696533203125,116.75396728515625,0.006070840638130903
1.0758620972695736,0.0,152.0,1.0,367.0242919921875,163.92662048339844,0.049789220094680786
1.0758620972695736,0.0,153.0,1.0,342.9017639160156,116.26195526123047,0.002572898520156741
1.0758620972695736,0.0,154.0,1.0,346.7957763671875,182.53155517578125,0.014597420580685139
1.0758620972695736,0.0,155.0,1.0,339.69482421875,155.40628051757812,-0.003233477706089616
1.0758620972695736,0.0,156.0,1.0,341.7104797363281,159.455078125,-0.00479240994900465
1.0758620972695736,0.0,157.0,1.0,347.01507568359375,154.15719604492188,0.003307625185698271
1.0758620972695736,0.0,158.0,1.0,344.34771728515625,154.9327392578125,0.0038848421536386013
1.0758620972695736,0.0,159.0,1.0,374.00482177734375,126.00630187988281,0.06430390477180481
1.0758620972695736,0.0,160.0,1.0,356.8665771484375,115.1733627319336,0.0067101335152983665
1.0758620972695736,0.0,161.0,1.0,428.70526123046875,308.9288330078125,8.865590217510544e-08
1.0758620972695736,0.0,162.0,1.0,409.715576171875,311.0757141113281,-0.009094548411667347
1.0758620972695736,0.0,163.0,1.0,392.79046630859375,321.5914611816406,-0.018741609528660774
1.0758620972695736,0.0,164.0,1.0,380.5006408691406,327.821533203125,-0.027616353705525398
1.0758620972695736,0.0,165.0,1.0,371.0638122558594,329.1778869628906,-0.038149598985910416
1.0758620972695736,0.0,166.0,1.0,392.9613952636719,334.8349304199219,-0.032482393085956573
1.0758620972695736,0.0,167.0,1.0,384.2916564941406,357.1136779785156,-0.04736102372407913
1.0758620972695736,0.0,168.0,1.0,379.8271484375,371.1639404296875,-0.05593665689229965
1.0758620972695736,0.0,169.0,1.0,376.53033447265625,383.04345703125,-0.06157641112804413
1.0758620972695736,0.0,170.0,1.0,405.2878112792969,342.95281982421875,-0.03554697334766388
1.0758620972695736,0.0,171.0,1.0,398.8243103027344,370.642333984375,-0.04833937808871269
1.0758620972695736,0.0,172.0,1.0,396.2781982421875,387.591552734375,-0.05448063462972641
1.0758620972695736,0.0,173.0,1.0,394.9491882324219,401.132568359375,-0.05932426080107689
1.0758620972695736,0.0,174.0,1.0,419.05242919921875,347.8722229003906,-0.03816721960902214
1.0758620972695736,0.0,175.0,1.0,413.8502197265625,374.79144287109375,-0.04847453162074089
1.0758620972695736,0.0,176.0,1.0,412.0663757324219,390.9826965332031,-0.053441569209098816
1.0758620972695736,0.0,177.0,1.0,411.4569091796875,403.49810791015625,-0.057269513607025146
1.0758620972695736,0.0,178.0,1.0,433.03369140625,349.92578125,-0.041037704795598984
1.0758620972695736,0.0,179.0,1.0,431.910888671875,371.58526611328125,-0.050456538796424866
1.0758620972695736,0.0,180.0,1.0,431.6650390625,384.39117431640625,-0.053976692259311676
1.0758620972695736,0.0,181.0,1.0,431.7462463378906,394.8067932128906,-0.05628935992717743
1.0758620972695736,0.0,182.0,1.0,196.302978515625,310.77130126953125,3.2501464630740884e-08
1.0758620972695736,0.0,183.0,1.0,214.78182983398438,298.10955810546875,-0.004151961300522089
1.0758620972695736,0.0,184.0,1.0,237.59927368164062,295.40643310546875,-0.008569957688450813
1.0758620972695736,0.0,185.0,1.0,254.89242553710938,295.5207824707031,-0.012512540444731712
1.0758620972695736,0.0,186.0,1.0,263.7863464355469,287.3412170410156,-0.016162030398845673
1.0758620972695736,0.0,187.0,1.0,226.7935791015625,305.1633605957031,-0.01144358329474926
1.0758620972695736,0.0,188.0,1.0,242.71188354492188,313.7209777832031,-0.01975610852241516
1.0758620972695736,0.0,189.0,1.0,250.85848999023438,317.000244140625,-0.025362282991409302
1.0758620972695736,0.0,190.0,1.0,254.3756866455078,318.08612060546875,-0.028393983840942383
1.0758620972695736,0.0,191.0,1.0,220.08828735351562,318.79705810546875,-0.01362502109259367
1.0758620972695736,0.0,192.0,1.0,238.01712036132812,328.25262451171875,-0.01930583454668522
1.0758620972695736,0.0,193.0,1.0,246.57769775390625,329.1850891113281,-0.022492321208119392
1.0758620972695736,0.0,194.0,1.0,250.43052673339844,327.2933349609375,-0.025457266718149185
1.0758620972695736,0.0,195.0,1.0,213.98040771484375,330.7320861816406,-0.015669535845518112
1.0758620972695736,0.0,196.0,1.0,231.75375366210938,339.3974914550781,-0.021052325144410133
1.0758620972695736,0.0,197.0,1.0,239.0232696533203,339.4156494140625,-0.020060008391737938
1.0758620972695736,0.0,198.0,1.0,242.09561157226562,337.243896484375,-0.019214900210499763
1.0758620972695736,0.0,199.0,1.0,208.6990509033203,340.1130065917969,-0.017836691811680794
1.0758620972695736,0.0,200.0,1.0,222.62205505371094,347.46502685546875,-0.020746659487485886
1.0758620972695736,0.0,201.0,1.0,230.83352661132812,347.937744140625,-0.01864413358271122
1.0758620972695736,0.0,202.0,1.0,235.38124084472656,346.70330810546875,-0.017131762579083443
1.117241408703019,0.0,0.0,0.9958149790763855,339.0596923828125,132.67189025878906,-0.8200252652168274
1.117241408703019,0.0,1.0,0.9866270422935486,349.22296142578125,113.02299499511719,-0.7632372975349426
1.117241408703019,0.0,2.0,0.9883112907409668,355.193603515625,113.95702362060547,-0.7640705704689026
1.117241408703019,0.0,3.0,0.9875549674034119,361.73614501953125,114.52130126953125,-0.76412034034729
1.117241408703019,0.0,4.0,0.991004467010498,325.7540588378906,111.00585174560547,-0.7709046602249146
1.117241408703019,0.0,5.0,0.9948002696037292,317.4941101074219,111.13896942138672,-0.7716441750526428
1.117241408703019,0.0,6.0,0.9947432279586792,310.7559814453125,111.44231414794922,-0.772204577922821
1.117241408703019,0.0,7.0,0.9949340224266052,366.17822265625,122.80486297607422,-0.40635642409324646
1.117241408703019,0.0,8.0,0.9905166625976562,296.50726318359375,120.31407165527344,-0.4397285580635071
1.117241408703019,0.0,9.0,0.9958656430244446,351.08746337890625,151.7352752685547,-0.6771018505096436
1.117241408703019,0.0,10.0,0.9952328205108643,324.009033203125,149.87149047851562,-0.6919367909431458
1.117241408703019,0.0,11.0,0.9993926286697388,424.4938659667969,228.478759765625,-0.17244115471839905
1.117241408703019,0.0,12.0,0.9990142583847046,236.24072265625,229.57313537597656,-0.20368008315563202
1.117241408703019,0.0,13.0,0.9419026374816895,502.26116943359375,378.92132568359375,-0.4170837998390198
1.117241408703019,0.0,14.0,0.8374186754226685,151.7351837158203,372.4241638183594,-0.49818673729896545
1.117241408703019,0.0,15.0,0.9046649932861328,439.0799560546875,297.33843994140625,-1.1310842037200928
1.117241408703019,0.0,16.0,0.962319552898407,195.8201904296875,310.57843017578125,-1.2037291526794434
1.117241408703019,0.0,17.0,0.9084151983261108,419.525390625,328.059814453125,-1.2876733541488647
1.117241408703019,0.0,18.0,0.9636033177375793,221.7501220703125,320.1592102050781,-1.3794795274734497
1.117241408703019,0.0,19.0,0.9188454747200012,396.53271484375,308.7787170410156,-1.3086354732513428
1.117241408703019,0.0,20.0,0.9668208360671997,227.42031860351562,295.4534606933594,-1.3814424276351929
1.117241408703019,0.0,21.0,0.8924388885498047,398.8185119628906,302.4930725097656,-1.1515405178070068
1.117241408703019,0.0,22.0,0.9514062404632568,227.93275451660156,292.1935729980469,-1.2238500118255615
1.117241408703019,0.0,23.0,0.8555221557617188,386.1068115234375,495.2648620605469,0.020251210778951645
1.117241408703019,0.0,24.0,0.8569725155830383,263.050048828125,496.0405578613281,-0.020697614178061485
1.117241408703019,0.0,25.0,0.038673970848321915,391.9053955078125,715.581298828125,-0.09587101638317108
1.117241408703019,0.0,26.0,0.03764372691512108,257.3551940917969,698.980224609375,-0.22150656580924988
1.117241408703019,0.0,27.0,0.008602751418948174,379.4002685546875,894.1207275390625,0.26046282052993774
1.117241408703019,0.0,28.0,0.00795070268213749,253.86582946777344,890.8999633789062,0.2927030920982361
1.117241408703019,0.0,29.0,0.009008711203932762,380.5166320800781,920.72802734375,0.2787932753562927
1.117241408703019,0.0,30.0,0.008564346469938755,252.14505004882812,918.7928466796875,0.3325032889842987
1.117241408703019,0.0,31.0,0.009200631640851498,354.1024169921875,954.3925170898438,-0.0626002699136734
1.117241408703019,0.0,32.0,0.004870276898145676,270.6936340332031,954.5861206054688,0.03064996376633644
1.117241408703019,0.0,33.0,1.0,331.1543273925781,152.1101837158203,-0.012565732933580875
1.117241408703019,0.0,34.0,1.0,303.7796325683594,116.2590103149414,0.0035950911697000265
1.117241408703019,0.0,35.0,1.0,330.3379821777344,83.16210174560547,-0.013800098560750484
1.117241408703019,0.0,36.0,1.0,331.1506652832031,155.1267547607422,-0.006738318596035242
1.117241408703019,0.0,37.0,1.0,331.23553466796875,156.0176544189453,-0.007066027726978064
1.117241408703019,0.0,38.0,1.0,331.4673156738281,161.3038330078125,-0.009399956092238426
1.117241408703019,0.0,39.0,1.0,286.46759033203125,100.98887634277344,0.027536822482943535
1.117241408703019,0.0,40.0,1.0,302.1500549316406,115.50505828857422,0.005185688845813274
1.117241408703019,0.0,41.0,1.0,325.87939453125,151.5502471923828,-0.012420781888067722
1.117241408703019,0.0,42.0,1.0,320.81988525390625,152.56631469726562,-0.009040809236466885
1.117241408703019,0.0,43.0,1.0,317.4683837890625,153.62466430664062,-0.004286081064492464
1.117241408703019,0.0,44.0,1.0,296.95379638671875,110.6845703125,-0.0009360058465972543
1.117241408703019,0.0,45.0,1.0,306.57275390625,108.05907440185547,-0.010939417406916618
1.117241408703019,0.0,46.0,1.0,301.0110168457031,108.70490264892578,-0.006761795841157436
1.117241408703019,0.0,47.0,1.0,291.0443420410156,94.24691009521484,0.01533460058271885
1.117241408703019,0.0,48.0,1.0,323.038330078125,111.72185516357422,-0.014344893395900726
1.117241408703019,0.0,49.0,1.0,289.174560546875,156.5546417236328,0.053344227373600006
1.117241408703019,0.0,50.0,1.0,313.42327880859375,155.3136444091797,0.006094490643590689
1.117241408703019,0.0,51.0,1.0,299.0329284667969,106.36511993408203,-0.004331279546022415
1.117241408703019,0.0,52.0,1.0,313.8199768066406,108.89244842529297,-0.013505845330655575
1.117241408703019,0.0,53.0,1.0,313.2610778808594,105.95359802246094,-0.015283933840692043
1.117241408703019,0.0,54.0,1.0,307.8883056640625,85.2574234008789,-0.007158287800848484
1.117241408703019,0.0,55.0,1.0,294.5137939453125,108.683349609375,0.0036510289646685123
1.117241408703019,0.0,56.0,1.0,315.0567321777344,155.31556701660156,0.004501577001065016
1.117241408703019,0.0,57.0,1.0,319.9605712890625,155.0723876953125,-0.0012681341031566262
1.117241408703019,0.0,58.0,1.0,323.0718994140625,154.9749755859375,-0.00403561070561409
1.117241408703019,0.0,59.0,1.0,326.86505126953125,155.03988647460938,-0.006216961424797773
1.117241408703019,0.0,60.0,1.0,326.28509521484375,161.06643676757812,-0.009041843004524708
1.117241408703019,0.0,61.0,1.0,327.01068115234375,155.911865234375,-0.0065394300036132336
1.117241408703019,0.0,62.0,1.0,320.063232421875,155.54397583007812,-0.0014237011782824993
1.117241408703019,0.0,63.0,1.0,317.87274169921875,158.1786346435547,-0.0022666561417281628
1.117241408703019,0.0,64.0,1.0,284.196044921875,136.05653381347656,0.059047993272542953
1.117241408703019,0.0,65.0,1.0,317.7222900390625,155.42349243164062,0.0020169455092400312
1.117241408703019,0.0,66.0,1.0,297.9236145019531,88.83641052246094,0.003130252007395029
1.117241408703019,0.0,67.0,1.0,305.37249755859375,105.12833404541016,-0.010332813486456871
1.117241408703019,0.0,68.0,1.0,322.0726318359375,107.20543670654297,-0.01742950826883316
1.117241408703019,0.0,69.0,1.0,318.26373291015625,83.51725006103516,-0.012767279520630836
1.117241408703019,0.0,70.0,1.0,282.93603515625,117.60770416259766,0.05186944082379341
1.117241408703019,0.0,71.0,1.0,286.0835266113281,146.1499481201172,0.05762149393558502
1.117241408703019,0.0,72.0,1.0,318.2812805175781,117.1944351196289,0.0015231800498440862
1.117241408703019,0.0,73.0,1.0,298.876708984375,170.97402954101562,0.034762945026159286
1.117241408703019,0.0,74.0,1.0,307.656982421875,117.0259780883789,0.0006137719610705972
1.117241408703019,0.0,75.0,1.0,310.6695251464844,117.14757537841797,-0.0005848130094818771
1.117241408703019,0.0,76.0,1.0,315.3017578125,156.66888427734375,0.0026673756074160337
1.117241408703019,0.0,77.0,1.0,323.78436279296875,184.84046936035156,0.008451920002698898
1.117241408703019,0.0,78.0,1.0,311.3421936035156,180.03355407714844,0.019899722188711166
1.117241408703019,0.0,79.0,1.0,305.6319580078125,176.38552856445312,0.02658807300031185
1.117241408703019,0.0,80.0,1.0,331.881103515625,185.27560424804688,0.0071857222355902195
1.117241408703019,0.0,81.0,1.0,313.3793640136719,117.08509063720703,-0.00067554647102952
1.117241408703019,0.0,82.0,1.0,315.91180419921875,117.02823638916016,0.00022470027033705264
1.117241408703019,0.0,83.0,1.0,317.54522705078125,117.17012786865234,0.0013726850738748908
1.117241408703019,0.0,84.0,1.0,315.23101806640625,114.28750610351562,-0.001022624084725976
1.117241408703019,0.0,85.0,1.0,312.24267578125,112.99773406982422,-0.0024309884756803513
1.117241408703019,0.0,86.0,1.0,309.1170349121094,112.74794006347656,-0.002472632797434926
1.117241408703019,0.0,87.0,1.0,306.01947021484375,113.32220458984375,-0.0012495460687205195
1.117241408703019,0.0,88.0,1.0,304.0903015136719,114.23026275634766,0.0006786121521145105
1.117241408703019,0.0,89.0,1.0,283.9353332519531,108.28778076171875,0.04084349796175957
1.117241408703019,0.0,90.0,1.0,305.4613037109375,116.70826721191406,0.0021714637987315655
1.117241408703019,0.0,91.0,1.0,293.6467590332031,164.83018493652344,0.04459275305271149
1.117241408703019,0.0,92.0,1.0,317.2732238769531,116.10374450683594,0.0004064122913405299
1.117241408703019,0.0,93.0,1.0,317.2177429199219,182.99310302734375,0.012946137227118015
1.117241408703019,0.0,94.0,1.0,323.23480224609375,155.69851684570312,-0.004301092587411404
1.117241408703019,0.0,95.0,1.0,321.6689758300781,159.91891479492188,-0.005940273404121399
1.117241408703019,0.0,96.0,1.0,315.0632019042969,154.5015106201172,0.00104899937286973
1.117241408703019,0.0,97.0,1.0,317.5887756347656,155.20509338378906,0.002011852106079459
1.117241408703019,0.0,98.0,1.0,283.34185791015625,126.67422485351562,0.05743539333343506
1.117241408703019,0.0,99.0,1.0,302.97650146484375,114.95255279541016,0.002611106727272272
1.117241408703019,0.0,100.0,1.0,355.2154235839844,115.90599060058594,0.007062466815114021
1.117241408703019,0.0,101.0,1.0,370.49212646484375,100.24755859375,0.03300293907523155
1.117241408703019,0.0,102.0,1.0,356.6464538574219,115.16558074951172,0.008812280371785164
1.117241408703019,0.0,103.0,1.0,336.26324462890625,151.2848663330078,-0.011771946214139462
1.117241408703019,0.0,104.0,1.0,341.0840148925781,152.01544189453125,-0.007708568591624498
1.117241408703019,0.0,105.0,1.0,344.11529541015625,152.91653442382812,-0.002493299311026931
1.117241408703019,0.0,106.0,1.0,362.1066589355469,109.71186065673828,0.0032717890571802855
1.117241408703019,0.0,107.0,1.0,353.0006103515625,106.94628143310547,-0.008104327134788036
1.117241408703019,0.0,108.0,1.0,358.2556457519531,107.68230438232422,-0.0031790437642484903
1.117241408703019,0.0,109.0,1.0,366.79473876953125,93.70169067382812,0.020182091742753983
1.117241408703019,0.0,110.0,1.0,337.60211181640625,110.98902893066406,-0.01348536554723978
1.117241408703019,0.0,111.0,1.0,369.5513610839844,155.37416076660156,0.05858321487903595
1.117241408703019,0.0,112.0,1.0,347.5058288574219,154.45982360839844,0.008445560932159424
1.117241408703019,0.0,113.0,1.0,360.26104736328125,105.25956726074219,-0.0004256580723449588
1.117241408703019,0.0,114.0,1.0,346.11871337890625,107.86461639404297,-0.011580277234315872
1.117241408703019,0.0,115.0,1.0,346.6903076171875,104.92000579833984,-0.013256212696433067
1.117241408703019,0.0,116.0,1.0,351.9687194824219,85.03166198730469,-0.004501566756516695
1.117241408703019,0.0,117.0,1.0,364.46142578125,107.86408996582031,0.008198264054954052
1.117241408703019,0.0,118.0,1.0,345.8872985839844,154.51715087890625,0.006561437621712685
1.117241408703019,0.0,119.0,1.0,341.5438537597656,154.49008178710938,0.0002197037247242406
1.117241408703019,0.0,120.0,1.0,338.7601013183594,154.56019592285156,-0.002927520778030157
1.117241408703019,0.0,121.0,1.0,335.2584228515625,154.8234100341797,-0.005578446667641401
1.117241408703019,0.0,122.0,1.0,336.43560791015625,160.83316040039062,-0.008375899866223335
1.117241408703019,0.0,123.0,1.0,335.27294921875,155.69956970214844,-0.005877773277461529
1.117241408703019,0.0,124.0,1.0,341.5098876953125,154.97354125976562,6.0750957345589995e-05
1.117241408703019,0.0,125.0,1.0,343.95623779296875,157.52780151367188,-0.0006402788567356765
1.117241408703019,0.0,126.0,1.0,372.9666748046875,134.9996795654297,0.0647360309958458
1.117241408703019,0.0,127.0,1.0,343.51483154296875,154.74855041503906,0.0038383696228265762
1.117241408703019,0.0,128.0,1.0,360.9483337402344,88.46100616455078,0.007022623438388109
1.117241408703019,0.0,129.0,1.0,354.18768310546875,103.98129272460938,-0.007298972923308611
1.117241408703019,0.0,130.0,1.0,338.5924987792969,106.34978485107422,-0.01650019735097885
1.117241408703019,0.0,131.0,1.0,342.16748046875,83.4048843383789,-0.011424255557358265
1.117241408703019,0.0,132.0,1.0,373.5208435058594,116.6252670288086,0.05771385133266449
1.117241408703019,0.0,133.0,1.0,371.8104248046875,145.0084686279297,0.0631788969039917
1.117241408703019,0.0,134.0,1.0,341.2195129394531,116.8652114868164,0.003111324505880475
1.117241408703019,0.0,135.0,1.0,361.6667175292969,169.79336547851562,0.03871257230639458
1.117241408703019,0.0,136.0,1.0,351.8060607910156,116.84669494628906,0.003630914492532611
1.117241408703019,0.0,137.0,1.0,348.98394775390625,117.12187194824219,0.0020462910179048777
1.117241408703019,0.0,138.0,1.0,346.0370178222656,155.89541625976562,0.004678271245211363
1.117241408703019,0.0,139.0,1.0,339.5876770019531,184.43927001953125,0.0094668660312891
1.117241408703019,0.0,140.0,1.0,350.79937744140625,179.13771057128906,0.02242298796772957
1.117241408703019,0.0,141.0,1.0,355.8410949707031,175.32113647460938,0.02978692762553692
1.117241408703019,0.0,142.0,1.0,346.27490234375,117.07672119140625,0.0015446157194674015
1.117241408703019,0.0,143.0,1.0,343.6639404296875,116.90879821777344,0.0021049375645816326
1.117241408703019,0.0,144.0,1.0,341.97900390625,116.9464340209961,0.0030722792726010084
1.117241408703019,0.0,145.0,1.0,344.24566650390625,114.23917388916016,0.0009766295552253723
1.117241408703019,0.0,146.0,1.0,347.2050476074219,113.18635559082031,-9.457232954446226e-05
1.117241408703019,0.0,147.0,1.0,350.18817138671875,113.0355224609375,0.00027114132535643876
1.117241408703019,0.0,148.0,1.0,353.0439758300781,113.51305389404297,0.0018790711183100939
1.117241408703019,0.0,149.0,1.0,354.79931640625,114.23487854003906,0.00400890689343214
1.117241408703019,0.0,150.0,1.0,372.57342529296875,107.37981414794922,0.04660923406481743
